,location,signal
7993,7992,NA
7994,7993,NA
7995,7994,NA
7996,7995,NA
7997,7996,NA
7998,7997,NA
7999,7998,NA
8000,7999,NA
8001,8000,NA
8002,8001,NA
8003,8002,NA
8004,8003,NA
8005,8004,NA
8006,8005,NA
8007,8006,NA
8008,8007,NA
8009,8008,NA
8010,8009,NA
8011,8010,NA
8012,8011,NA
8013,8012,NA
8014,8013,NA
8015,8014,NA
8016,8015,NA
8017,8016,NA
8018,8017,NA
8019,8018,NA
8020,8019,NA
8021,8020,NA
8022,8021,NA
8023,8022,NA
8024,8023,NA
8025,8024,NA
8026,8025,NA
8027,8026,NA
8028,8027,NA
8029,8028,NA
8030,8029,NA
8031,8030,NA
8032,8031,NA
8033,8032,NA
8034,8033,NA
8035,8034,NA
8036,8035,NA
8037,8036,NA
8038,8037,NA
8039,8038,NA
8040,8039,NA
8041,8040,NA
8042,8041,NA
8043,8042,NA
8044,8043,NA
8045,8044,NA
8046,8045,NA
8047,8046,NA
8048,8047,NA
8049,8048,NA
8050,8049,NA
8051,8050,NA
8052,8051,NA
8053,8052,NA
8054,8053,NA
8055,8054,NA
8056,8055,NA
8057,8056,NA
8058,8057,NA
8059,8058,NA
8060,8059,NA
8061,8060,NA
8062,8061,NA
8063,8062,NA
8064,8063,NA
8065,8064,NA
8066,8065,NA
8067,8066,NA
8068,8067,NA
8069,8068,NA
8070,8069,NA
8071,8070,NA
8072,8071,NA
8073,8072,NA
8074,8073,NA
8075,8074,NA
8076,8075,NA
8077,8076,NA
8078,8077,NA
8079,8078,NA
8080,8079,NA
8081,8080,NA
8082,8081,NA
8083,8082,NA
8084,8083,NA
8085,8084,NA
8086,8085,NA
8087,8086,NA
8088,8087,NA
8089,8088,NA
8090,8089,NA
8091,8090,NA
8092,8091,NA
8093,8092,NA
8094,8093,NA
8095,8094,NA
8096,8095,NA
8097,8096,NA
8098,8097,NA
8099,8098,NA
8100,8099,NA
8101,8100,NA
8102,8101,NA
8103,8102,NA
8104,8103,NA
8105,8104,NA
8106,8105,NA
8107,8106,NA
8108,8107,NA
8109,8108,NA
8110,8109,NA
8111,8110,NA
8112,8111,NA
8113,8112,NA
8114,8113,NA
8115,8114,NA
8116,8115,NA
8117,8116,NA
8118,8117,NA
8119,8118,NA
8120,8119,NA
8121,8120,NA
8122,8121,NA
8123,8122,NA
8124,8123,NA
8125,8124,NA
8126,8125,NA
8127,8126,NA
8128,8127,NA
8129,8128,NA
8130,8129,NA
8131,8130,NA
8132,8131,NA
8133,8132,NA
8134,8133,NA
8135,8134,NA
8136,8135,NA
8137,8136,NA
8138,8137,NA
8139,8138,NA
8140,8139,NA
8141,8140,NA
8142,8141,NA
8143,8142,NA
8144,8143,NA
8145,8144,NA
8146,8145,NA
8147,8146,NA
8148,8147,NA
8149,8148,NA
8150,8149,NA
8151,8150,NA
8152,8151,NA
8153,8152,NA
8154,8153,NA
8155,8154,NA
8156,8155,NA
8157,8156,NA
8158,8157,NA
8159,8158,NA
8160,8159,NA
8161,8160,NA
8162,8161,NA
8163,8162,NA
8164,8163,NA
8165,8164,NA
8166,8165,NA
8167,8166,NA
8168,8167,NA
8169,8168,NA
8170,8169,NA
8171,8170,NA
8172,8171,NA
8173,8172,NA
8174,8173,NA
8175,8174,NA
8176,8175,NA
8177,8176,NA
8178,8177,NA
8179,8178,NA
8180,8179,NA
8181,8180,NA
8182,8181,NA
8183,8182,NA
8184,8183,NA
8185,8184,NA
8186,8185,NA
8187,8186,NA
8188,8187,NA
8189,8188,NA
8190,8189,NA
8191,8190,NA
8192,8191,NA
8193,8192,NA
8194,8193,NA
8195,8194,NA
8196,8195,NA
8197,8196,NA
8198,8197,NA
8199,8198,NA
8200,8199,NA
8201,8200,NA
8202,8201,NA
8203,8202,NA
8204,8203,NA
8205,8204,NA
8206,8205,NA
8207,8206,NA
8208,8207,NA
8209,8208,NA
8210,8209,NA
8211,8210,NA
8212,8211,NA
8213,8212,NA
8214,8213,NA
8215,8214,NA
8216,8215,NA
8217,8216,NA
8218,8217,NA
8219,8218,NA
8220,8219,NA
8221,8220,NA
8222,8221,NA
8223,8222,NA
8224,8223,NA
8225,8224,NA
8226,8225,NA
8227,8226,NA
8228,8227,NA
8229,8228,NA
8230,8229,NA
8231,8230,NA
8232,8231,NA
8233,8232,NA
8234,8233,NA
8235,8234,NA
8236,8235,NA
8237,8236,NA
8238,8237,NA
8239,8238,NA
8240,8239,NA
8241,8240,NA
8242,8241,NA
8243,8242,NA
8244,8243,NA
8245,8244,NA
8246,8245,NA
8247,8246,NA
8248,8247,NA
8249,8248,NA
8250,8249,NA
8251,8250,NA
8252,8251,NA
8253,8252,NA
8254,8253,NA
8255,8254,NA
8256,8255,NA
8257,8256,NA
8258,8257,NA
8259,8258,NA
8260,8259,NA
8261,8260,NA
8262,8261,NA
8263,8262,NA
8264,8263,NA
8265,8264,NA
8266,8265,NA
8267,8266,NA
8268,8267,NA
8269,8268,NA
8270,8269,NA
8271,8270,NA
8272,8271,NA
8273,8272,NA
8274,8273,NA
8275,8274,NA
8276,8275,NA
8277,8276,NA
8278,8277,NA
8279,8278,NA
8280,8279,NA
8281,8280,NA
8282,8281,NA
8283,8282,NA
8284,8283,NA
8285,8284,NA
8286,8285,NA
8287,8286,NA
8288,8287,NA
8289,8288,NA
8290,8289,NA
8291,8290,NA
8292,8291,NA
8293,8292,NA
8294,8293,NA
8295,8294,NA
8296,8295,NA
8297,8296,NA
8298,8297,NA
8299,8298,NA
8300,8299,NA
8301,8300,NA
8302,8301,NA
8303,8302,NA
8304,8303,NA
8305,8304,NA
8306,8305,NA
8307,8306,NA
8308,8307,NA
8309,8308,NA
8310,8309,NA
8311,8310,NA
8312,8311,NA
8313,8312,NA
8314,8313,NA
8315,8314,NA
8316,8315,NA
8317,8316,NA
8318,8317,NA
8319,8318,NA
8320,8319,NA
8321,8320,NA
8322,8321,NA
8323,8322,NA
8324,8323,NA
8325,8324,NA
8326,8325,NA
8327,8326,NA
8328,8327,NA
8329,8328,NA
8330,8329,NA
8331,8330,NA
8332,8331,NA
8333,8332,NA
8334,8333,NA
8335,8334,NA
8336,8335,NA
8337,8336,NA
8338,8337,NA
8339,8338,NA
8340,8339,NA
8341,8340,NA
8342,8341,NA
8343,8342,NA
8344,8343,NA
8345,8344,NA
8346,8345,NA
8347,8346,NA
8348,8347,NA
8349,8348,NA
8350,8349,NA
8351,8350,NA
8352,8351,NA
8353,8352,NA
8354,8353,NA
8355,8354,NA
8356,8355,NA
8357,8356,NA
8358,8357,NA
8359,8358,NA
8360,8359,NA
8361,8360,NA
8362,8361,NA
8363,8362,NA
8364,8363,NA
8365,8364,NA
8366,8365,NA
8367,8366,NA
8368,8367,NA
8369,8368,NA
8370,8369,NA
8371,8370,NA
8372,8371,NA
8373,8372,NA
8374,8373,NA
8375,8374,NA
8376,8375,NA
8377,8376,NA
8378,8377,NA
8379,8378,NA
8380,8379,NA
8381,8380,NA
8382,8381,NA
8383,8382,NA
8384,8383,NA
8385,8384,NA
8386,8385,NA
8387,8386,NA
8388,8387,NA
8389,8388,NA
8390,8389,NA
8391,8390,NA
8392,8391,NA
8393,8392,NA
8394,8393,NA
8395,8394,NA
8396,8395,NA
8397,8396,NA
8398,8397,NA
8399,8398,NA
8400,8399,NA
8401,8400,NA
8402,8401,NA
8403,8402,NA
8404,8403,NA
8405,8404,NA
8406,8405,NA
8407,8406,NA
8408,8407,NA
8409,8408,NA
8410,8409,NA
8411,8410,NA
8412,8411,NA
8413,8412,NA
8414,8413,NA
8415,8414,NA
8416,8415,NA
8417,8416,NA
8418,8417,NA
8419,8418,NA
8420,8419,NA
8421,8420,NA
8422,8421,NA
8423,8422,NA
8424,8423,NA
8425,8424,NA
8426,8425,NA
8427,8426,NA
8428,8427,NA
8429,8428,NA
8430,8429,NA
8431,8430,NA
8432,8431,NA
8433,8432,NA
8434,8433,NA
8435,8434,NA
8436,8435,NA
8437,8436,NA
8438,8437,NA
8439,8438,NA
8440,8439,NA
8441,8440,NA
8442,8441,NA
8443,8442,NA
8444,8443,NA
8445,8444,NA
8446,8445,NA
8447,8446,NA
8448,8447,NA
8449,8448,NA
8450,8449,NA
8451,8450,NA
8452,8451,NA
8453,8452,NA
8454,8453,NA
8455,8454,NA
8456,8455,NA
8457,8456,NA
8458,8457,NA
8459,8458,NA
8460,8459,NA
8461,8460,NA
8462,8461,NA
8463,8462,NA
8464,8463,NA
8465,8464,NA
8466,8465,NA
8467,8466,NA
8468,8467,NA
8469,8468,NA
8470,8469,NA
8471,8470,NA
8472,8471,NA
8473,8472,NA
8474,8473,NA
8475,8474,NA
8476,8475,NA
8477,8476,NA
8478,8477,NA
8479,8478,NA
8480,8479,NA
8481,8480,NA
8482,8481,NA
8483,8482,NA
8484,8483,NA
8485,8484,NA
8486,8485,NA
8487,8486,NA
8488,8487,NA
8489,8488,NA
8490,8489,NA
8491,8490,NA
8492,8491,NA
8493,8492,NA
8494,8493,NA
8495,8494,NA
8496,8495,NA
8497,8496,NA
8498,8497,NA
8499,8498,NA
8500,8499,NA
8501,8500,NA
8502,8501,NA
8503,8502,NA
8504,8503,NA
8505,8504,NA
8506,8505,NA
8507,8506,NA
8508,8507,NA
8509,8508,NA
8510,8509,NA
8511,8510,NA
8512,8511,NA
8513,8512,NA
8514,8513,NA
8515,8514,NA
8516,8515,NA
8517,8516,NA
8518,8517,NA
8519,8518,NA
8520,8519,NA
8521,8520,NA
8522,8521,NA
8523,8522,NA
8524,8523,NA
8525,8524,NA
8526,8525,NA
8527,8526,NA
8528,8527,NA
8529,8528,NA
8530,8529,NA
8531,8530,NA
8532,8531,NA
8533,8532,NA
8534,8533,NA
8535,8534,NA
8536,8535,NA
8537,8536,NA
8538,8537,NA
8539,8538,NA
8540,8539,NA
8541,8540,NA
8542,8541,NA
8543,8542,NA
8544,8543,NA
8545,8544,NA
8546,8545,NA
8547,8546,NA
8548,8547,NA
8549,8548,NA
8550,8549,NA
8551,8550,NA
8552,8551,NA
8553,8552,NA
8554,8553,NA
8555,8554,NA
8556,8555,NA
8557,8556,NA
8558,8557,NA
8559,8558,NA
8560,8559,NA
8561,8560,NA
8562,8561,NA
8563,8562,NA
8564,8563,NA
8565,8564,NA
8566,8565,NA
8567,8566,NA
8568,8567,NA
8569,8568,NA
8570,8569,NA
8571,8570,NA
8572,8571,NA
8573,8572,NA
8574,8573,NA
8575,8574,NA
8576,8575,NA
8577,8576,NA
8578,8577,NA
8579,8578,NA
8580,8579,NA
8581,8580,NA
8582,8581,NA
8583,8582,NA
8584,8583,NA
8585,8584,NA
8586,8585,NA
8587,8586,NA
8588,8587,NA
8589,8588,NA
8590,8589,NA
8591,8590,NA
8592,8591,NA
8593,8592,NA
8594,8593,NA
8595,8594,NA
8596,8595,NA
8597,8596,NA
8598,8597,NA
8599,8598,NA
8600,8599,NA
8601,8600,NA
8602,8601,NA
8603,8602,NA
8604,8603,NA
8605,8604,NA
8606,8605,NA
8607,8606,NA
8608,8607,NA
8609,8608,NA
8610,8609,NA
8611,8610,NA
8612,8611,NA
8613,8612,NA
8614,8613,NA
8615,8614,NA
8616,8615,NA
8617,8616,NA
8618,8617,NA
8619,8618,NA
8620,8619,NA
8621,8620,NA
8622,8621,NA
8623,8622,NA
8624,8623,NA
8625,8624,NA
8626,8625,NA
8627,8626,NA
8628,8627,NA
8629,8628,NA
8630,8629,NA
8631,8630,NA
8632,8631,NA
8633,8632,NA
8634,8633,NA
8635,8634,NA
8636,8635,NA
8637,8636,NA
8638,8637,NA
8639,8638,NA
8640,8639,NA
8641,8640,NA
8642,8641,NA
8643,8642,NA
8644,8643,NA
8645,8644,NA
8646,8645,NA
8647,8646,NA
8648,8647,NA
8649,8648,NA
8650,8649,NA
8651,8650,NA
8652,8651,NA
8653,8652,NA
8654,8653,NA
8655,8654,NA
8656,8655,NA
8657,8656,NA
8658,8657,NA
8659,8658,NA
8660,8659,NA
8661,8660,NA
8662,8661,NA
8663,8662,NA
8664,8663,NA
8665,8664,NA
8666,8665,NA
8667,8666,NA
8668,8667,NA
8669,8668,NA
8670,8669,NA
8671,8670,NA
8672,8671,NA
8673,8672,NA
8674,8673,NA
8675,8674,NA
8676,8675,NA
8677,8676,NA
8678,8677,NA
8679,8678,NA
8680,8679,NA
8681,8680,NA
8682,8681,NA
8683,8682,NA
8684,8683,NA
8685,8684,NA
8686,8685,NA
8687,8686,NA
8688,8687,NA
8689,8688,NA
8690,8689,NA
8691,8690,NA
8692,8691,NA
8693,8692,NA
8694,8693,NA
8695,8694,NA
8696,8695,NA
8697,8696,NA
8698,8697,NA
8699,8698,NA
8700,8699,NA
8701,8700,NA
8702,8701,NA
8703,8702,NA
8704,8703,NA
8705,8704,NA
8706,8705,NA
8707,8706,NA
8708,8707,NA
8709,8708,NA
8710,8709,NA
8711,8710,NA
8712,8711,NA
8713,8712,NA
8714,8713,NA
8715,8714,NA
8716,8715,NA
8717,8716,NA
8718,8717,NA
8719,8718,NA
8720,8719,NA
8721,8720,NA
8722,8721,NA
8723,8722,NA
8724,8723,NA
8725,8724,NA
8726,8725,NA
8727,8726,NA
8728,8727,NA
8729,8728,NA
8730,8729,NA
8731,8730,NA
8732,8731,NA
8733,8732,NA
8734,8733,NA
8735,8734,NA
8736,8735,NA
8737,8736,NA
8738,8737,NA
8739,8738,NA
8740,8739,NA
8741,8740,NA
8742,8741,NA
8743,8742,NA
8744,8743,NA
8745,8744,NA
8746,8745,NA
8747,8746,NA
8748,8747,NA
8749,8748,NA
8750,8749,NA
8751,8750,NA
8752,8751,NA
8753,8752,NA
8754,8753,NA
8755,8754,NA
8756,8755,NA
8757,8756,NA
8758,8757,NA
8759,8758,NA
8760,8759,NA
8761,8760,NA
8762,8761,NA
8763,8762,NA
8764,8763,NA
8765,8764,NA
8766,8765,NA
8767,8766,NA
8768,8767,NA
8769,8768,NA
8770,8769,NA
8771,8770,NA
8772,8771,NA
8773,8772,NA
8774,8773,NA
8775,8774,NA
8776,8775,NA
8777,8776,NA
8778,8777,NA
8779,8778,NA
8780,8779,NA
8781,8780,NA
8782,8781,NA
8783,8782,NA
8784,8783,NA
8785,8784,NA
8786,8785,NA
8787,8786,NA
8788,8787,NA
8789,8788,NA
8790,8789,NA
8791,8790,NA
8792,8791,NA
8793,8792,NA
8794,8793,NA
8795,8794,NA
8796,8795,NA
8797,8796,NA
8798,8797,NA
8799,8798,NA
8800,8799,NA
8801,8800,NA
8802,8801,NA
8803,8802,NA
8804,8803,NA
8805,8804,NA
8806,8805,NA
8807,8806,NA
8808,8807,NA
8809,8808,NA
8810,8809,NA
8811,8810,NA
8812,8811,NA
8813,8812,NA
8814,8813,NA
8815,8814,NA
8816,8815,NA
8817,8816,NA
8818,8817,NA
8819,8818,NA
8820,8819,NA
8821,8820,NA
8822,8821,NA
8823,8822,NA
8824,8823,NA
8825,8824,NA
8826,8825,NA
8827,8826,NA
8828,8827,NA
8829,8828,NA
8830,8829,NA
8831,8830,NA
8832,8831,NA
8833,8832,NA
8834,8833,NA
8835,8834,NA
8836,8835,NA
8837,8836,NA
8838,8837,NA
8839,8838,NA
8840,8839,NA
8841,8840,NA
8842,8841,NA
8843,8842,NA
8844,8843,NA
8845,8844,NA
8846,8845,NA
8847,8846,NA
8848,8847,NA
8849,8848,NA
8850,8849,NA
8851,8850,NA
8852,8851,NA
8853,8852,NA
8854,8853,NA
8855,8854,NA
8856,8855,NA
8857,8856,NA
8858,8857,NA
8859,8858,NA
8860,8859,NA
8861,8860,NA
8862,8861,NA
8863,8862,NA
8864,8863,NA
8865,8864,NA
8866,8865,NA
8867,8866,NA
8868,8867,NA
8869,8868,NA
8870,8869,NA
8871,8870,NA
8872,8871,NA
8873,8872,NA
8874,8873,NA
8875,8874,NA
8876,8875,NA
8877,8876,NA
8878,8877,NA
8879,8878,NA
8880,8879,NA
8881,8880,NA
8882,8881,NA
8883,8882,NA
8884,8883,NA
8885,8884,NA
8886,8885,NA
8887,8886,NA
8888,8887,NA
8889,8888,NA
8890,8889,NA
8891,8890,NA
8892,8891,NA
8893,8892,NA
8894,8893,NA
8895,8894,NA
8896,8895,NA
8897,8896,NA
8898,8897,NA
8899,8898,NA
8900,8899,NA
8901,8900,NA
8902,8901,NA
8903,8902,NA
8904,8903,NA
8905,8904,NA
8906,8905,NA
8907,8906,NA
8908,8907,NA
8909,8908,NA
8910,8909,NA
8911,8910,NA
8912,8911,NA
8913,8912,NA
8914,8913,NA
8915,8914,NA
8916,8915,NA
8917,8916,NA
8918,8917,NA
8919,8918,NA
8920,8919,NA
8921,8920,NA
8922,8921,NA
8923,8922,NA
8924,8923,NA
8925,8924,NA
8926,8925,NA
8927,8926,NA
8928,8927,NA
8929,8928,NA
8930,8929,NA
8931,8930,NA
8932,8931,NA
8933,8932,NA
8934,8933,NA
8935,8934,NA
8936,8935,NA
8937,8936,NA
8938,8937,NA
8939,8938,NA
8940,8939,NA
8941,8940,NA
8942,8941,NA
8943,8942,NA
8944,8943,NA
8945,8944,NA
8946,8945,NA
8947,8946,NA
8948,8947,NA
8949,8948,NA
8950,8949,NA
8951,8950,NA
8952,8951,NA
8953,8952,NA
8954,8953,NA
8955,8954,NA
8956,8955,NA
8957,8956,NA
8958,8957,NA
8959,8958,NA
8960,8959,NA
8961,8960,NA
8962,8961,NA
8963,8962,NA
8964,8963,NA
8965,8964,NA
8966,8965,NA
8967,8966,NA
8968,8967,NA
8969,8968,NA
8970,8969,NA
8971,8970,NA
8972,8971,NA
8973,8972,NA
8974,8973,NA
8975,8974,NA
8976,8975,NA
8977,8976,NA
8978,8977,NA
8979,8978,NA
8980,8979,NA
8981,8980,NA
8982,8981,NA
8983,8982,NA
8984,8983,NA
8985,8984,NA
8986,8985,NA
8987,8986,NA
8988,8987,NA
8989,8988,NA
8990,8989,NA
8991,8990,NA
8992,8991,NA
8993,8992,NA
8994,8993,NA
8995,8994,NA
8996,8995,NA
8997,8996,NA
8998,8997,NA
8999,8998,NA
9000,8999,NA
9001,9000,NA
9002,9001,NA
9003,9002,NA
9004,9003,NA
9005,9004,NA
9006,9005,NA
9007,9006,NA
9008,9007,NA
9009,9008,NA
9010,9009,NA
9011,9010,NA
9012,9011,NA
9013,9012,NA
9014,9013,NA
9015,9014,NA
9016,9015,NA
9017,9016,NA
9018,9017,NA
9019,9018,NA
9020,9019,NA
9021,9020,NA
9022,9021,NA
9023,9022,NA
9024,9023,NA
9025,9024,NA
9026,9025,NA
9027,9026,NA
9028,9027,NA
9029,9028,NA
9030,9029,NA
9031,9030,NA
9032,9031,NA
9033,9032,NA
9034,9033,NA
9035,9034,NA
9036,9035,NA
9037,9036,NA
9038,9037,NA
9039,9038,NA
9040,9039,NA
9041,9040,NA
9042,9041,NA
9043,9042,NA
9044,9043,NA
9045,9044,NA
9046,9045,NA
9047,9046,NA
9048,9047,NA
9049,9048,NA
9050,9049,NA
9051,9050,NA
9052,9051,NA
9053,9052,NA
9054,9053,NA
9055,9054,NA
9056,9055,NA
9057,9056,NA
9058,9057,NA
9059,9058,NA
9060,9059,NA
9061,9060,NA
9062,9061,NA
9063,9062,NA
9064,9063,NA
9065,9064,NA
9066,9065,NA
9067,9066,NA
9068,9067,NA
9069,9068,NA
9070,9069,NA
9071,9070,NA
9072,9071,NA
9073,9072,NA
9074,9073,NA
9075,9074,NA
9076,9075,NA
9077,9076,NA
9078,9077,NA
9079,9078,NA
9080,9079,NA
9081,9080,NA
9082,9081,NA
9083,9082,NA
9084,9083,NA
9085,9084,NA
9086,9085,NA
9087,9086,NA
9088,9087,NA
9089,9088,NA
9090,9089,NA
9091,9090,NA
9092,9091,NA
9093,9092,NA
9094,9093,NA
9095,9094,NA
9096,9095,NA
9097,9096,NA
9098,9097,NA
9099,9098,NA
9100,9099,NA
9101,9100,NA
9102,9101,NA
9103,9102,NA
9104,9103,NA
9105,9104,NA
9106,9105,NA
9107,9106,NA
9108,9107,NA
9109,9108,NA
9110,9109,NA
9111,9110,NA
9112,9111,NA
9113,9112,NA
9114,9113,NA
9115,9114,NA
9116,9115,NA
9117,9116,NA
9118,9117,NA
9119,9118,NA
9120,9119,NA
9121,9120,NA
9122,9121,NA
9123,9122,NA
9124,9123,NA
9125,9124,NA
9126,9125,NA
9127,9126,NA
9128,9127,NA
9129,9128,NA
9130,9129,NA
9131,9130,NA
9132,9131,NA
9133,9132,NA
9134,9133,NA
9135,9134,NA
9136,9135,NA
9137,9136,NA
9138,9137,NA
9139,9138,NA
9140,9139,NA
9141,9140,NA
9142,9141,NA
9143,9142,NA
9144,9143,NA
9145,9144,NA
9146,9145,NA
9147,9146,NA
9148,9147,NA
9149,9148,NA
9150,9149,NA
9151,9150,NA
9152,9151,NA
9153,9152,NA
9154,9153,NA
9155,9154,NA
9156,9155,NA
9157,9156,NA
9158,9157,NA
9159,9158,NA
9160,9159,NA
9161,9160,NA
9162,9161,NA
9163,9162,NA
9164,9163,NA
9165,9164,NA
9166,9165,NA
9167,9166,NA
9168,9167,NA
9169,9168,NA
9170,9169,NA
9171,9170,NA
9172,9171,NA
9173,9172,NA
9174,9173,NA
9175,9174,NA
9176,9175,NA
9177,9176,NA
9178,9177,NA
9179,9178,NA
9180,9179,NA
9181,9180,NA
9182,9181,NA
9183,9182,NA
9184,9183,NA
9185,9184,NA
9186,9185,NA
9187,9186,NA
9188,9187,NA
9189,9188,NA
9190,9189,NA
9191,9190,NA
9192,9191,NA
9193,9192,NA
9194,9193,NA
9195,9194,NA
9196,9195,NA
9197,9196,NA
9198,9197,NA
9199,9198,NA
9200,9199,NA
9201,9200,NA
9202,9201,NA
9203,9202,NA
9204,9203,NA
9205,9204,NA
9206,9205,NA
9207,9206,NA
9208,9207,NA
9209,9208,NA
9210,9209,NA
9211,9210,NA
9212,9211,NA
9213,9212,NA
9214,9213,NA
9215,9214,NA
9216,9215,NA
9217,9216,NA
9218,9217,NA
9219,9218,NA
9220,9219,NA
9221,9220,NA
9222,9221,NA
9223,9222,NA
9224,9223,NA
9225,9224,NA
9226,9225,NA
9227,9226,NA
9228,9227,NA
9229,9228,NA
9230,9229,NA
9231,9230,NA
9232,9231,NA
9233,9232,NA
9234,9233,NA
9235,9234,NA
9236,9235,NA
9237,9236,NA
9238,9237,NA
9239,9238,NA
9240,9239,NA
9241,9240,NA
9242,9241,NA
9243,9242,NA
9244,9243,NA
9245,9244,NA
9246,9245,NA
9247,9246,NA
9248,9247,NA
9249,9248,NA
9250,9249,NA
9251,9250,NA
9252,9251,NA
9253,9252,NA
9254,9253,NA
9255,9254,NA
9256,9255,NA
9257,9256,NA
9258,9257,NA
9259,9258,NA
9260,9259,NA
9261,9260,NA
9262,9261,NA
9263,9262,NA
9264,9263,NA
9265,9264,NA
9266,9265,NA
9267,9266,NA
9268,9267,NA
9269,9268,NA
9270,9269,NA
9271,9270,NA
9272,9271,NA
9273,9272,NA
9274,9273,NA
9275,9274,NA
9276,9275,NA
9277,9276,NA
9278,9277,NA
9279,9278,NA
9280,9279,NA
9281,9280,NA
9282,9281,NA
9283,9282,NA
9284,9283,NA
9285,9284,NA
9286,9285,NA
9287,9286,NA
9288,9287,NA
9289,9288,NA
9290,9289,NA
9291,9290,NA
9292,9291,NA
9293,9292,NA
9294,9293,NA
9295,9294,NA
9296,9295,NA
9297,9296,NA
9298,9297,NA
9299,9298,NA
9300,9299,NA
9301,9300,NA
9302,9301,NA
9303,9302,NA
9304,9303,NA
9305,9304,NA
9306,9305,NA
9307,9306,NA
9308,9307,NA
9309,9308,NA
9310,9309,NA
9311,9310,NA
9312,9311,NA
9313,9312,NA
9314,9313,NA
9315,9314,NA
9316,9315,NA
9317,9316,NA
9318,9317,NA
9319,9318,NA
9320,9319,NA
9321,9320,NA
9322,9321,NA
9323,9322,NA
9324,9323,NA
9325,9324,NA
9326,9325,NA
9327,9326,NA
9328,9327,NA
9329,9328,NA
9330,9329,NA
9331,9330,NA
9332,9331,NA
9333,9332,NA
9334,9333,NA
9335,9334,NA
9336,9335,NA
9337,9336,NA
9338,9337,NA
9339,9338,NA
9340,9339,NA
9341,9340,NA
9342,9341,NA
9343,9342,NA
9344,9343,NA
9345,9344,NA
9346,9345,NA
9347,9346,NA
9348,9347,NA
9349,9348,NA
9350,9349,NA
9351,9350,NA
9352,9351,NA
9353,9352,NA
9354,9353,NA
9355,9354,NA
9356,9355,NA
9357,9356,NA
9358,9357,NA
9359,9358,NA
9360,9359,NA
9361,9360,NA
9362,9361,NA
9363,9362,NA
9364,9363,NA
9365,9364,NA
9366,9365,NA
9367,9366,NA
9368,9367,NA
9369,9368,NA
9370,9369,NA
9371,9370,NA
9372,9371,NA
9373,9372,NA
9374,9373,NA
9375,9374,NA
9376,9375,NA
9377,9376,NA
9378,9377,NA
9379,9378,NA
9380,9379,NA
9381,9380,NA
9382,9381,NA
9383,9382,NA
9384,9383,NA
9385,9384,NA
9386,9385,NA
9387,9386,NA
9388,9387,NA
9389,9388,NA
9390,9389,NA
9391,9390,NA
9392,9391,NA
9393,9392,NA
9394,9393,NA
9395,9394,NA
9396,9395,NA
9397,9396,NA
9398,9397,NA
9399,9398,NA
9400,9399,NA
9401,9400,NA
9402,9401,NA
9403,9402,NA
9404,9403,NA
9405,9404,NA
9406,9405,NA
9407,9406,NA
9408,9407,NA
9409,9408,NA
9410,9409,NA
9411,9410,NA
9412,9411,NA
9413,9412,NA
9414,9413,NA
9415,9414,NA
9416,9415,NA
9417,9416,NA
9418,9417,NA
9419,9418,NA
9420,9419,NA
9421,9420,NA
9422,9421,NA
9423,9422,NA
9424,9423,NA
9425,9424,NA
9426,9425,NA
9427,9426,NA
9428,9427,NA
9429,9428,NA
9430,9429,NA
9431,9430,NA
9432,9431,NA
9433,9432,NA
9434,9433,NA
9435,9434,NA
9436,9435,NA
9437,9436,NA
9438,9437,NA
9439,9438,NA
9440,9439,NA
9441,9440,NA
9442,9441,NA
9443,9442,NA
9444,9443,NA
9445,9444,NA
9446,9445,NA
9447,9446,NA
9448,9447,NA
9449,9448,NA
9450,9449,NA
9451,9450,NA
9452,9451,NA
9453,9452,NA
9454,9453,NA
9455,9454,NA
9456,9455,NA
9457,9456,NA
9458,9457,NA
9459,9458,NA
9460,9459,NA
9461,9460,NA
9462,9461,NA
9463,9462,NA
9464,9463,NA
9465,9464,NA
9466,9465,NA
9467,9466,NA
9468,9467,NA
9469,9468,NA
9470,9469,NA
9471,9470,NA
9472,9471,NA
9473,9472,NA
9474,9473,NA
9475,9474,NA
9476,9475,NA
9477,9476,NA
9478,9477,NA
9479,9478,NA
9480,9479,NA
9481,9480,NA
9482,9481,NA
9483,9482,NA
9484,9483,NA
9485,9484,NA
9486,9485,NA
9487,9486,NA
9488,9487,NA
9489,9488,NA
9490,9489,NA
9491,9490,NA
9492,9491,NA
9493,9492,NA
9494,9493,NA
9495,9494,NA
9496,9495,NA
9497,9496,NA
9498,9497,NA
9499,9498,NA
9500,9499,NA
9501,9500,NA
9502,9501,NA
9503,9502,NA
9504,9503,NA
9505,9504,NA
9506,9505,NA
9507,9506,NA
9508,9507,NA
9509,9508,NA
9510,9509,NA
9511,9510,NA
9512,9511,NA
9513,9512,NA
9514,9513,NA
9515,9514,NA
9516,9515,NA
9517,9516,NA
9518,9517,NA
9519,9518,NA
9520,9519,NA
9521,9520,NA
9522,9521,NA
9523,9522,NA
9524,9523,NA
9525,9524,NA
9526,9525,NA
9527,9526,NA
9528,9527,NA
9529,9528,NA
9530,9529,NA
9531,9530,NA
9532,9531,NA
9533,9532,NA
9534,9533,NA
9535,9534,NA
9536,9535,NA
9537,9536,NA
9538,9537,NA
9539,9538,NA
9540,9539,NA
9541,9540,NA
9542,9541,NA
9543,9542,NA
9544,9543,NA
9545,9544,NA
9546,9545,NA
